Rider_age,Rider_rating,Weatherconditions,traffic_type,Vehicle_condition,multiple_deliveries,Festival,City_type,time_taken,order_hour,order_time_of_day,distance
39.0,4.7,Stormy,jam,1,0.0,no,metropolitian,30,19.0,Evening,4.587794632025183
20.0,4.3,Sandstorms,low,0,1.0,no,metropolitian,27,9.0,Morning,1.5526813140972442
32.2,4.720000000000001,Cloudy,low,0,1.0,no,metropolitian,22,22.4,Evening,3.0408931296411703
29.0,4.6,Stormy,medium,1,1.0,no,metropolitian,26,17.0,Afternoon,12.421242442902573
38.0,4.8,Stormy,high,1,0.0,no,metropolitian,28,11.0,Morning,3.04081604085675
35.0,4.2,Sandstorms,jam,0,1.0,no,metropolitian,37,19.0,Evening,9.314781588433537
20.0,4.2,Windy,low,0,1.0,no,metropolitian,26,9.0,Morning,2.9812178551917965
38.0,4.7,Sunny,jam,2,0.0,no,metropolitian,23,19.0,Evening,12.417550916012395
39.0,4.6,Stormy,jam,0,0.0,no,metropolitian,38,21.0,Evening,9.19151681625338
28.0,3.7,Sunny,high,0,1.0,yes,metropolitian,54,14.0,Afternoon,6.118711846689728
31.8,4.82,Sunny,medium,2,1.0,no,metropolitian,12,17.8,Afternoon,6.208827615119002
39.0,4.7,Stormy,low,0,0.0,no,metropolitian,20,22.0,Evening,10.86742683448048
39.0,4.5,Cloudy,medium,2,1.0,no,metropolitian,15,18.0,Afternoon,8.79025128458564
34.0,4.8,Windy,low,0,0.0,no,metropolitian,22,23.0,Evening,12.108722441981682
24.0,4.8,Sandstorms,jam,1,0.0,no,metropolitian,15,19.0,Evening,10.586824027282614
25.0,4.0,Windy,low,0,1.0,no,urban,29,23.0,Evening,4.544085706303389
39.0,3.7,Windy,jam,2,1.0,no,metropolitian,32,20.0,Evening,19.04257681383877
26.0,4.7,Sandstorms,low,1,0.0,no,metropolitian,13,23.0,Evening,14.02175080337712
28.0,4.7,Stormy,medium,0,1.0,no,metropolitian,37,18.0,Afternoon,12.256076445468295
30.0,3.6,Stormy,medium,1,0.0,no,metropolitian,35,17.0,Afternoon,6.132660411871069
22.0,4.7,Fog,jam,2,1.0,yes,metropolitian,41,21.0,Evening,17.074786485938343
30.0,4.9,Sandstorms,low,1,1.0,no,metropolitian,21,23.0,Evening,13.989532967705536
35.0,4.4,Fog,jam,1,1.0,no,metropolitian,41,19.0,Evening,10.72562572441868
36.0,4.5,Sandstorms,medium,2,1.0,no,urban,35,17.0,Afternoon,12.418462399627495
22.0,4.9,Sunny,jam,0,0.0,no,metropolitian,27,19.0,Evening,12.236322809891128
27.2,4.680000000000001,Cloudy,low,2,1.0,no,metropolitian,24,19.8,Evening,20.17641424368752
35.0,4.5,Fog,jam,1,1.0,no,urban,26,20.0,Evening,4.537418110277337
38.0,4.6,Sandstorms,jam,1,1.0,no,metropolitian,27,20.0,Evening,7.573225613488764
27.0,4.9,Sandstorms,jam,0,1.0,no,urban,28,20.0,Evening,20.17829858184824
20.0,4.7,Cloudy,low,1,1.0,no,metropolitian,10,8.0,Morning,1.5126859754657422
35.0,4.7,Sunny,medium,2,0.0,no,metropolitian,18,18.0,Afternoon,10.705468478530609
39.0,5.0,Sunny,low,0,1.0,no,metropolitian,20,23.0,Evening,7.546888128063204
27.0,4.9,Sandstorms,low,2,1.0,no,metropolitian,14,23.0,Evening,10.86506573821594
31.0,4.3,Fog,high,0,1.0,no,metropolitian,31,14.0,Afternoon,11.934075049439423
25.0,5.0,Sandstorms,medium,0,1.0,no,metropolitian,22,16.0,Afternoon,6.11924534302912
31.0,4.4,Cloudy,jam,1,1.0,no,metropolitian,46,20.0,Evening,13.7884543583669
23.0,4.7,Windy,low,2,1.0,no,metropolitian,17,8.0,Morning,3.060475538709063
20.0,4.8,Windy,high,0,1.0,no,urban,15,11.0,Morning,2.979599835600764
24.0,4.9,Fog,jam,2,1.0,no,metropolitian,38,21.0,Evening,12.463941144204773
29.0,4.48,Sandstorms,jam,3,1.0,no,metropolitian,33,15.8,Afternoon,7.772282029629311
31.6,4.76,Sunny,jam,3,0.0,no,metropolitian,24,18.0,Afternoon,13.68149202266889
37.0,4.4,Stormy,medium,0,1.0,no,metropolitian,32,18.0,Afternoon,4.657195393807058
22.0,4.9,Sunny,low,1,1.0,no,metropolitian,16,8.0,Morning,3.040541510002792
26.0,4.6,Stormy,jam,1,0.0,no,urban,20,21.0,Evening,13.971950882978046
39.0,4.9,Fog,low,0,1.0,no,urban,23,22.0,Evening,9.32728515796102
39.0,4.9,Cloudy,medium,2,1.0,no,urban,17,18.0,Afternoon,7.79094413843958
25.0,3.9,Sunny,jam,0,3.0,yes,metropolitian,53,20.0,Evening,9.315069177421892
23.0,4.7,Windy,low,1,0.0,no,metropolitian,16,23.0,Evening,12.09902345211663
30.0,4.4,Windy,high,1,1.0,no,metropolitian,34,14.0,Afternoon,6.218030984114243
28.0,5.0,Cloudy,jam,0,1.0,no,metropolitian,37,19.0,Evening,12.255817809722814
34.0,4.9,Stormy,low,2,0.0,no,urban,26,9.0,Morning,1.4898452333109369
24.0,4.8,Stormy,low,2,1.0,no,metropolitian,11,10.0,Morning,3.1048037532854496
31.0,4.0,Cloudy,jam,0,1.0,no,metropolitian,32,20.0,Evening,9.074744674241003
39.0,4.4,Sandstorms,medium,2,0.0,no,metropolitian,31,17.0,Afternoon,12.46426668801362
28.0,4.6,Sandstorms,jam,3,1.0,no,metropolitian,16,18.8,Afternoon,1.5581322344033663
29.0,4.5,Fog,medium,1,1.0,no,urban,14,18.0,Afternoon,7.550511557032553
23.0,4.9,Windy,jam,1,1.0,no,metropolitian,18,20.0,Evening,17.078665498349437
36.0,4.6,Fog,low,1,1.0,no,metropolitian,15,8.0,Morning,3.025345653222032
34.0,4.8,Fog,low,0,0.0,no,metropolitian,21,10.0,Morning,1.5525704156536744
22.0,4.1,Sandstorms,medium,0,1.0,no,metropolitian,34,19.0,Evening,12.293677673573283
29.0,4.6,Fog,high,1,1.0,no,metropolitian,22,14.0,Afternoon,6.037474189824093
33.0,4.8,Windy,jam,0,2.0,no,metropolitian,45,19.0,Evening,7.631538489437011
30.0,4.8,Sunny,medium,1,1.0,no,metropolitian,29,17.0,Afternoon,10.906470984869689
23.0,4.9,Sandstorms,jam,0,0.0,no,urban,27,19.0,Evening,9.348109676504626
31.0,4.6,Sunny,low,0,1.0,no,metropolitian,26,23.0,Evening,13.788957415778516
37.0,4.2,Sandstorms,low,0,1.0,no,metropolitian,23,23.0,Evening,7.461206718330986
21.0,4.7,Fog,low,0,1.0,no,metropolitian,21,23.0,Evening,10.587773645836048
23.0,5.0,Sunny,low,2,1.0,no,metropolitian,15,8.0,Morning,9.194626581464645
35.0,4.7,Cloudy,low,1,0.0,no,metropolitian,30,22.0,Evening,13.682164589270348
31.8,4.9,Cloudy,high,0,0.8,no,urban,25,12.0,Evening,1.5324173514302288
37.0,4.8,Windy,jam,0,2.0,no,metropolitian,39,21.0,Evening,9.179538450826048
32.4,4.6,Sunny,jam,0,1.0,no,metropolitian,25,20.2,Evening,4.6575909554297805
33.0,4.1,Sandstorms,medium,1,1.0,no,metropolitian,33,18.0,Afternoon,19.87743959766233
28.0,4.6,Cloudy,jam,0,1.0,yes,metropolitian,47,19.0,Evening,10.88143182310278
30.0,4.6,Cloudy,low,0,1.0,no,urban,25,22.0,Evening,4.663566689152146
30.0,4.7,Stormy,low,2,0.0,no,metropolitian,27,22.0,Evening,8.234970760286599
33.0,4.8,Sunny,low,0,0.0,no,metropolitian,20,9.0,Morning,1.520431947999248
37.0,4.2,Windy,jam,0,2.0,no,semi-urban,52,20.0,Evening,12.419850660252768
38.0,4.9,Fog,jam,0,1.0,no,urban,26,19.0,Evening,10.30349425230569
28.0,4.6,Cloudy,jam,2,1.0,no,metropolitian,33,20.0,Evening,20.5545733218898
35.0,4.7,Fog,low,1,1.0,no,metropolitian,15,8.0,Morning,1.5581369822072066
33.0,4.4,Stormy,low,0,1.0,no,metropolitian,28,23.0,Evening,7.762092914972186
24.0,4.6,Fog,high,0,1.0,no,urban,28,14.0,Afternoon,6.127835452844326
24.0,4.8,Cloudy,jam,1,1.0,yes,metropolitian,43,19.0,Evening,11.71980974006041
37.0,4.6,Sunny,high,2,1.0,no,urban,22,12.0,Morning,3.116455382882508
38.0,4.9,Sandstorms,medium,2,1.0,no,metropolitian,30,16.0,Afternoon,6.081142187746012
21.0,4.9,Sunny,low,1,1.0,no,metropolitian,16,9.0,Morning,1.5524171298912166
22.0,4.7,Fog,jam,0,1.0,no,metropolitian,44,19.0,Evening,19.878389859457627
31.0,4.2,Stormy,medium,2,0.0,no,metropolitian,32,15.0,Afternoon,6.217834398578936
34.0,4.8,Sunny,low,2,1.0,no,metropolitian,29,22.0,Evening,13.68137856400717
23.0,4.7,Sunny,jam,2,1.0,no,urban,10,20.0,Evening,12.293569688294705
25.0,4.8,Sandstorms,jam,2,1.0,no,urban,15,21.0,Evening,12.161009703058534
28.0,4.6,Windy,jam,1,1.0,no,metropolitian,17,19.0,Evening,12.46426668801362
37.0,4.1,Sandstorms,medium,2,1.0,no,urban,31,16.0,Afternoon,6.232193723015724
21.0,4.9,Fog,low,1,0.0,no,metropolitian,29,22.0,Evening,7.658451592996405
37.0,4.8,Fog,medium,0,1.0,no,metropolitian,33,18.0,Afternoon,9.348114492434789
39.0,4.8,Fog,jam,0,0.0,no,urban,27,21.0,Evening,7.49036393357073
34.0,4.9,Sunny,high,2,0.0,no,metropolitian,24,11.0,Morning,1.5126165219141463
22.0,4.6,Stormy,jam,2,1.0,no,metropolitian,15,20.0,Evening,4.610405794808594
36.0,4.7,Stormy,medium,2,1.0,no,metropolitian,25,18.0,Afternoon,12.464422665211348
32.0,4.8,Cloudy,medium,2,0.0,no,metropolitian,16,18.0,Afternoon,4.5967456266495255
30.8,4.6,Stormy,medium,0,1.0,no,urban,36,16.8,Afternoon,12.361372787295512
30.0,4.720000000000001,Fog,jam,1,1.0,no,metropolitian,26,19.8,Evening,7.68369791028496
31.0,4.9,Sandstorms,medium,2,0.0,no,metropolitian,21,17.0,Afternoon,10.426910834184746
34.0,4.8,Cloudy,jam,2,1.0,no,metropolitian,35,21.0,Evening,4.66345622976206
25.0,5.0,Fog,low,0,1.0,no,metropolitian,20,23.0,Evening,19.362541804304527
32.0,4.2,Cloudy,jam,2,0.0,no,metropolitian,37,19.0,Evening,9.313347514768024
31.0,4.4,Stormy,medium,2,0.0,no,metropolitian,33,18.0,Afternoon,7.790314135591859
29.0,4.6,Cloudy,jam,0,0.0,no,metropolitian,39,21.0,Evening,12.418408999826822
36.0,4.4,Windy,high,1,1.0,no,metropolitian,32,11.0,Morning,1.5580841994904555
35.0,4.6,Fog,low,2,1.0,no,metropolitian,19,9.0,Morning,2.979410112022739
21.0,4.6,Sandstorms,jam,2,0.0,no,metropolitian,28,19.0,Evening,12.350685687047548
23.0,4.6,Fog,jam,1,1.0,no,metropolitian,22,19.0,Evening,9.17624749258827
27.0,4.9,Fog,low,2,1.0,no,metropolitian,18,8.0,Morning,3.105091522701049
21.0,4.8,Fog,medium,1,1.0,no,metropolitian,25,18.0,Afternoon,11.916990180554908
38.0,4.1,Windy,jam,0,1.0,no,metropolitian,35,21.0,Evening,9.074744674241003
29.0,4.3,Fog,jam,1,2.0,no,metropolitian,41,19.0,Evening,19.760743726313585
23.0,4.8,Fog,jam,0,1.0,no,urban,42,20.0,Evening,10.756415548797705
21.0,4.7,Stormy,jam,2,1.0,no,metropolitian,29,20.0,Evening,7.062476864531234
21.0,4.6,Cloudy,high,2,0.0,no,metropolitian,27,11.0,Morning,3.0644871057616707
29.0,4.8,Sunny,jam,1,1.0,no,urban,10,19.0,Evening,20.205788522337425
32.0,4.4,Stormy,medium,0,0.0,no,metropolitian,32,18.0,Afternoon,8.92784874143198
21.0,4.8,Windy,jam,1,0.0,no,metropolitian,16,21.0,Evening,13.601411699974983
28.2,4.5600000000000005,Stormy,low,2,1.0,no,metropolitian,19,17.2,Morning,20.183799025948787
36.0,4.8,Fog,low,2,1.0,no,urban,17,8.0,Morning,1.5203488928264928
24.0,4.5,Windy,medium,0,1.0,no,metropolitian,23,16.0,Afternoon,5.992216126442876
25.0,4.8,Windy,jam,1,0.0,no,metropolitian,22,19.0,Evening,13.973760919164189
20.0,4.5,Sunny,low,0,1.0,no,metropolitian,20,23.0,Evening,13.68204452608078
21.0,2.5,Sunny,low,2,1.0,no,metropolitian,42,22.0,Evening,10.86869350467311
32.0,4.7,Fog,high,2,1.0,no,metropolitian,32,11.0,Morning,6.102568419398116
39.0,4.3,Cloudy,low,0,1.0,no,metropolitian,35,23.0,Evening,19.761110067714096
34.0,4.5,Fog,high,0,1.0,no,metropolitian,26,13.0,Afternoon,6.210169290102755
24.0,4.7,Stormy,jam,1,0.0,no,metropolitian,13,21.0,Evening,9.314920531574971
24.0,4.1,Sunny,high,0,0.0,no,metropolitian,46,13.0,Afternoon,9.769989411123168
26.0,4.8,Sunny,jam,1,0.0,no,metropolitian,16,19.0,Evening,16.72076404537099
25.0,4.8,Stormy,medium,2,1.0,no,metropolitian,23,17.0,Afternoon,4.589265860691712
27.0,4.8,Windy,low,2,0.0,no,metropolitian,11,0.0,Morning,9.181151801248024
29.0,4.68,Sunny,jam,3,0.0,no,metropolitian,23,17.4,Afternoon,7.601874226722028
32.0,4.8,Cloudy,low,1,1.0,no,metropolitian,18,22.0,Evening,4.587794632025183
34.0,4.9,Sunny,medium,0,0.0,no,metropolitian,29,18.0,Afternoon,4.658001279265391
37.0,4.8,Fog,medium,1,0.0,no,metropolitian,19,18.0,Afternoon,3.3809317704060198
31.0,4.9,Sandstorms,low,1,1.0,no,urban,18,23.0,Evening,13.61117180523985
38.0,4.6,Cloudy,medium,0,1.0,no,metropolitian,25,18.0,Afternoon,4.537905323142914
33.0,4.459999999999999,Cloudy,jam,1,1.0,no,metropolitian,44,20.0,Evening,16.787888950840177
37.0,4.6,Fog,low,0,1.0,no,metropolitian,38,22.0,Evening,12.25501434480783
25.0,4.9,Fog,high,1,0.0,no,metropolitian,24,11.0,Morning,1.552293346166142
20.0,4.5,Sunny,high,2,0.0,no,metropolitian,17,14.0,Afternoon,6.118711846689728
26.0,4.8,Fog,medium,2,1.0,no,metropolitian,28,18.0,Afternoon,19.914688541860013
39.0,4.8,Sandstorms,low,1,1.0,no,metropolitian,29,8.0,Morning,1.4883409409467787
27.8,4.7,Stormy,jam,1,1.0,no,metropolitian,40,19.6,Evening,20.17889371360464
38.0,4.8,Cloudy,low,0,1.0,no,urban,24,22.0,Evening,7.577732702766461
34.0,4.6,Fog,jam,0,1.0,no,metropolitian,54,21.0,Evening,16.601240146481178
34.0,4.7,Sunny,low,0,1.0,no,urban,25,23.0,Evening,17.07670421054038
28.0,4.6,Sunny,jam,2,0.0,no,metropolitian,20,20.0,Evening,11.718719558712598
21.0,4.8,Fog,medium,2,1.0,no,metropolitian,39,18.0,Afternoon,12.42069253996503
23.0,4.6,Fog,high,0,0.0,no,metropolitian,21,14.0,Afternoon,6.210106489026998
39.0,3.9,Windy,jam,2,1.0,no,metropolitian,38,19.0,Evening,10.866202682035912
25.0,4.9,Sunny,low,0,1.0,no,metropolitian,18,9.0,Morning,3.0407893988053885
34.0,4.5,Stormy,jam,1,0.0,no,urban,30,19.0,Evening,9.316114128266731
35.0,4.6,Fog,jam,1,0.0,no,metropolitian,30,20.0,Evening,9.313705947300656
38.0,4.0,Cloudy,medium,1,1.0,no,urban,34,18.0,Afternoon,11.916705005077658
28.0,4.9,Stormy,jam,0,1.0,no,metropolitian,39,22.0,Evening,16.72141633133003
20.0,4.2,Windy,jam,0,0.0,no,metropolitian,35,21.0,Evening,13.58888584138729
28.0,4.0,Windy,jam,0,2.0,no,urban,34,19.0,Evening,13.68204452608078
23.0,4.8,Cloudy,medium,2,0.0,no,metropolitian,17,17.0,Afternoon,4.674280112157379
25.0,5.0,Stormy,jam,0,1.0,no,metropolitian,27,19.0,Evening,9.315745361545886
37.0,4.3,Sunny,medium,0,0.0,no,metropolitian,32,18.0,Afternoon,13.73594217639692
25.0,5.0,Sandstorms,low,2,0.0,no,metropolitian,11,23.0,Evening,12.434585525064866
25.0,4.5,Sunny,medium,2,1.0,no,metropolitian,19,17.0,Afternoon,9.110358550315508
32.0,4.7,Fog,medium,0,1.0,yes,metropolitian,40,18.0,Afternoon,10.906470984869689
34.0,4.9,Sandstorms,jam,0,0.0,no,metropolitian,33,19.0,Evening,4.476697312292275
34.0,4.9,Sunny,medium,2,0.0,no,metropolitian,19,17.0,Afternoon,16.38489468676721
37.0,4.6,Cloudy,low,1,1.0,no,metropolitian,26,22.0,Evening,14.022295961633713
35.0,4.8,Sandstorms,high,2,1.0,no,metropolitian,28,12.0,Morning,6.2422824913122765
35.0,4.8,Windy,low,2,1.0,no,metropolitian,22,23.0,Evening,4.494279922521055
36.0,4.3,Windy,low,0,1.0,no,metropolitian,21,10.0,Morning,1.5526929456613006
23.0,4.6,Cloudy,medium,1,1.0,no,metropolitian,34,18.0,Afternoon,10.25504725470426
33.4,4.7,Windy,jam,0,1.0,no,metropolitian,31,20.0,Evening,16.60006663605748
36.0,5.0,Sunny,low,1,1.0,no,metropolitian,12,10.0,Morning,1.5125686168842198
26.0,4.8,Fog,low,0,0.0,no,metropolitian,23,22.0,Evening,10.880935113345313
37.0,4.7,Cloudy,low,2,1.0,no,urban,17,23.0,Evening,8.938177476637756
39.0,4.6,Cloudy,high,1,1.0,no,metropolitian,31,13.0,Afternoon,6.040358133774023
32.0,4.3,Windy,jam,1,1.0,no,metropolitian,43,22.0,Evening,19.08998930894904
22.0,4.6,Fog,jam,0,1.0,no,metropolitian,24,19.0,Evening,9.088005113715145
22.0,4.6,Fog,low,0,1.0,no,urban,18,10.0,Morning,3.0527213573338328
32.0,4.9,Stormy,low,1,0.2,no,metropolitian,26,22.0,Evening,8.93863229991919
31.0,4.2,Sandstorms,jam,0,2.0,no,metropolitian,39,21.0,Evening,9.326602961232512
39.0,4.7,Stormy,medium,1,1.0,no,metropolitian,22,18.0,Afternoon,13.989916877275611
38.0,4.3,Fog,low,2,0.0,no,metropolitian,37,23.0,Evening,8.276088752769976
38.0,4.7,Sunny,jam,2,0.0,no,metropolitian,19,21.0,Evening,19.61916749330441
31.0,4.4,Stormy,low,0,1.0,no,metropolitian,20,23.0,Evening,4.590769055748738
25.0,4.3,Sandstorms,jam,0,0.0,no,metropolitian,32,21.0,Evening,11.917779612813971
20.0,4.8,Windy,high,1,0.8,no,urban,12,11.0,Morning,3.087714229826543
29.8,4.52,Stormy,low,1,1.0,no,metropolitian,24,19.8,Evening,12.41687169160696
24.0,4.8,Windy,jam,0,1.0,no,metropolitian,25,20.0,Evening,10.757168277315149
36.0,4.6,Windy,low,0,1.0,no,metropolitian,27,22.0,Evening,7.321854924005582
39.0,4.0,Cloudy,jam,2,1.0,no,urban,46,21.0,Evening,16.413159711098032
29.0,4.1,Windy,low,0,0.0,no,urban,20,10.0,Morning,1.5125686168842198
37.0,4.8,Stormy,low,1,1.0,no,urban,27,9.0,Morning,3.052753728136007
29.0,4.7,Windy,jam,0,1.0,no,urban,20,19.0,Evening,4.610035602260694
31.0,3.5,Sandstorms,jam,2,2.0,no,metropolitian,35,21.0,Evening,16.852444613264275
29.6,4.88,Sunny,jam,0,1.0,no,metropolitian,26,20.6,Evening,4.46931202175492
22.0,4.5,Cloudy,medium,1,0.0,no,metropolitian,18,17.0,Afternoon,9.15767841988488
37.0,4.7,Fog,jam,2,0.0,no,metropolitian,44,21.0,Evening,10.564987742503256
28.0,4.8,Fog,jam,0,0.0,no,urban,41,21.0,Evening,10.417061581463948
25.0,4.8,Fog,medium,0,1.0,no,metropolitian,37,17.0,Afternoon,13.969878141806625
22.0,5.0,Fog,jam,1,2.0,no,metropolitian,33,20.0,Evening,7.573406195224182
34.0,4.8,Sunny,medium,0,1.0,no,metropolitian,27,17.0,Afternoon,7.683740930982763
32.0,4.7,Windy,medium,0,0.0,no,metropolitian,34,18.0,Afternoon,10.445547500579472
30.0,4.9,Cloudy,low,0,0.0,no,metropolitian,29,22.0,Evening,7.601870282547478
37.0,4.8,Fog,jam,0,1.0,no,metropolitian,44,20.0,Evening,19.68840740892438
26.0,4.9,Stormy,low,1,0.0,no,metropolitian,11,22.0,Evening,8.988056200069966
25.0,4.5,Fog,low,0,1.0,no,metropolitian,24,23.0,Evening,12.793999915773824
29.0,4.7,Windy,low,1,0.6,no,urban,15,22.0,Evening,12.418462399627495
36.0,3.9,Sunny,jam,1,1.0,no,metropolitian,32,21.0,Evening,10.568447337504711
25.0,4.6,Sandstorms,medium,1,1.0,no,metropolitian,28,17.0,Afternoon,12.35069307347605
26.0,4.6,Windy,medium,2,0.0,no,metropolitian,26,16.0,Afternoon,6.120938502923837
30.0,4.8,Sunny,jam,1,0.0,no,metropolitian,16,20.0,Evening,9.313021564639982
34.0,4.3,Sandstorms,high,0,1.0,no,metropolitian,33,13.0,Afternoon,6.209250269756872
38.0,4.6,Sunny,medium,1,1.0,no,metropolitian,22,17.0,Afternoon,9.07534450196205
24.4,4.859999999999999,Sunny,medium,2,1.0,no,metropolitian,10,17.4,Afternoon,9.315702005351538
33.0,4.8,Windy,medium,1,1.0,no,metropolitian,29,17.0,Afternoon,4.560926278066122
25.0,4.5,Fog,medium,0,1.0,no,metropolitian,25,18.0,Afternoon,9.349055143284817
26.0,5.0,Cloudy,low,2,0.0,no,metropolitian,16,23.0,Evening,9.182882169250194
31.0,4.7,Windy,low,1,1.0,no,metropolitian,28,8.0,Morning,2.9300698664521256
27.0,5.0,Sandstorms,medium,1,1.0,no,metropolitian,28,17.0,Afternoon,19.88701283582688
27.0,4.9,Sandstorms,low,2,1.0,no,urban,17,9.0,Morning,1.5125686168842198
26.0,4.6,Cloudy,low,2,1.0,no,metropolitian,17,8.0,Morning,1.5545020843140125
28.0,4.9,Sunny,medium,1,0.0,no,metropolitian,15,18.0,Afternoon,12.419634114062012
39.0,4.6,Fog,low,0,1.0,no,metropolitian,23,23.0,Evening,7.5735286916855555
23.0,4.4,Sandstorms,jam,0,1.0,no,metropolitian,34,19.0,Evening,17.076258901183188
27.0,4.7,Windy,high,0,0.0,no,metropolitian,15,14.0,Afternoon,5.992261608063494
21.0,4.1,Fog,medium,1,1.0,no,metropolitian,36,17.0,Afternoon,10.906042243292651
21.0,4.5,Sandstorms,jam,2,0.0,no,metropolitian,19,20.0,Evening,16.824864367093813
24.0,4.7,Windy,jam,2,1.0,no,metropolitian,27,19.0,Evening,9.438079919418731
32.0,4.8,Sandstorms,low,1,1.0,no,metropolitian,21,10.0,Morning,1.514805885929248
31.0,4.5,Sunny,medium,1,1.0,no,metropolitian,20,16.0,Afternoon,6.2178514120156425
32.2,4.819999999999999,Cloudy,low,0,1.0,no,urban,37,19.4,Evening,14.022253080995233
32.0,4.7,Stormy,high,2,1.0,no,metropolitian,31,13.0,Afternoon,6.209476177667662
39.0,4.8,Stormy,low,2,1.0,no,metropolitian,25,9.0,Morning,1.5439633056549569
29.0,4.6,Windy,medium,2,1.0,no,urban,18,18.0,Afternoon,10.711185800959656
33.0,4.8,Fog,high,0,1.0,no,metropolitian,30,14.0,Afternoon,11.032520388216726
36.0,4.7,Fog,low,2,1.0,no,urban,30,23.0,Evening,16.38598063528554
35.0,4.5,Stormy,low,1,0.0,no,metropolitian,26,23.0,Evening,7.660678233235288
28.0,4.7,Windy,low,1,0.0,no,urban,17,9.0,Morning,1.5322647895213353
32.0,4.4,Fog,low,0,1.0,no,urban,41,22.0,Evening,19.362561679297382
27.0,4.6,Sandstorms,medium,1,1.0,no,metropolitian,20,17.0,Afternoon,9.348325936764454
33.0,4.6,Sandstorms,low,0,1.0,no,metropolitian,22,23.0,Evening,13.58258356489648
39.0,4.8,Fog,low,0,1.0,no,urban,24,9.0,Morning,1.5093844931452696
27.0,4.7,Fog,low,1,0.0,no,metropolitian,24,23.0,Evening,20.206226468830582
31.0,4.58,Stormy,low,1,1.0,no,metropolitian,22,14.6,Evening,3.0735639629147333
35.0,4.5,Windy,low,2,1.0,no,metropolitian,27,23.0,Evening,4.5609611913436
31.0,5.0,Sunny,high,0,1.0,no,metropolitian,27,11.0,Morning,1.5544659606035225
35.0,3.3,Sunny,low,0,0.0,no,metropolitian,34,22.0,Evening,10.756273454297125
36.0,5.0,Cloudy,low,2,0.8,no,metropolitian,30,23.0,Evening,10.58781590344868
38.0,5.0,Sunny,low,2,1.0,no,metropolitian,25,23.0,Evening,10.725453068738938
21.0,4.6,Windy,high,1,1.0,no,metropolitian,21,13.0,Afternoon,6.232152800668749
35.0,4.9,Sandstorms,low,1,1.0,no,metropolitian,29,23.0,Evening,7.762499175710356
30.0,4.6,Stormy,jam,2,0.0,no,metropolitian,26,21.0,Evening,20.182068898087746
33.0,4.2,Fog,jam,1,0.0,no,metropolitian,38,21.0,Evening,12.43584244017328
22.0,4.6,Windy,jam,1,1.0,no,urban,18,20.0,Evening,16.635629218678122
31.0,4.6,Fog,high,1,0.0,no,metropolitian,27,11.0,Morning,3.108902629159348
27.0,4.2,Sandstorms,low,0,1.0,no,metropolitian,20,8.0,Morning,1.5295062057776052
22.0,4.6,Stormy,medium,1,1.0,no,metropolitian,21,15.0,Afternoon,6.1469671519338895
35.0,4.7,Cloudy,high,2,0.0,no,metropolitian,35,11.0,Morning,1.5263732188913397
29.0,4.3,Windy,jam,0,1.0,no,metropolitian,36,19.0,Evening,19.659494006263994
33.0,4.6,Cloudy,medium,0,3.0,yes,metropolitian,45,17.0,Afternoon,10.75638385340382
27.0,4.5,Windy,jam,0,1.0,no,metropolitian,30,20.0,Evening,20.86362506156607
39.0,4.4,Windy,medium,0,0.0,no,metropolitian,31,17.0,Afternoon,20.17889371360464
39.0,5.0,Windy,medium,0,0.0,no,metropolitian,32,15.0,Afternoon,6.232321450753526
23.0,4.9,Windy,jam,1,0.0,no,metropolitian,17,21.0,Evening,10.60245939514964
34.0,4.6,Fog,medium,0,1.0,no,metropolitian,41,17.0,Afternoon,7.321250357565027
32.0,4.6,Sunny,high,0,1.0,no,metropolitian,27,11.0,Morning,3.104928771230412
38.0,4.6,Fog,high,1,1.0,no,metropolitian,26,12.0,Morning,6.081389116676368
39.0,4.5,Fog,high,0,1.0,no,metropolitian,26,12.0,Morning,5.968870550908365
21.0,4.6,Sandstorms,low,2,0.0,no,metropolitian,10,22.0,Evening,12.29354192492578
26.0,4.8,Fog,low,2,1.0,no,urban,21,22.0,Evening,19.87758403140865
38.0,4.2,Sandstorms,jam,2,1.0,no,urban,40,20.0,Evening,12.464367397048669
26.0,5.0,Stormy,medium,0,0.0,no,metropolitian,13,18.0,Afternoon,7.772282029629311
33.4,4.68,Windy,low,1,1.0,no,metropolitian,23,20.0,Evening,7.648947507755509
34.0,4.8,Sunny,medium,2,0.0,no,metropolitian,27,18.0,Afternoon,13.77076958377127
35.0,3.6,Windy,jam,2,1.0,no,urban,42,22.0,Evening,10.602589325657693
22.0,4.5,Fog,jam,1,0.0,no,urban,24,21.0,Evening,9.326651352175272
30.0,4.0,Windy,high,1,1.0,no,metropolitian,34,14.0,Afternoon,6.118933768642428
23.0,3.5,Sunny,low,2,1.0,no,metropolitian,38,22.0,Evening,19.975916923135387
21.0,4.7,Windy,medium,1,1.0,no,metropolitian,27,17.0,Afternoon,16.388478196037884
38.0,4.9,Cloudy,low,1,0.0,no,urban,18,22.0,Evening,9.31503559404488
31.0,4.8,Fog,jam,1,1.0,no,urban,45,20.0,Evening,16.659963190057415
32.0,4.3,Stormy,medium,2,1.0,no,metropolitian,33,17.0,Afternoon,19.97528686238852
30.0,4.1,Sunny,jam,2,1.0,no,metropolitian,31,20.0,Evening,13.829314445199351
